,Origin,Departure port,Departure terminal,Destination,Arrival port,Arrival terminal,Departure time,Arrival time,Transit time,Service name,CO2 footprint,Vessel name,Voyage no.,Vessel build year,Vessel flag,Vessel imo code
37,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 7th Jan 2023 01:00,Fri 27th Jan 2023 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
38,BRPEC,,,BEZEE,,,,,,,,,,,,
39,BRPEC,,,BEZEE,,,,,,,,,,,,
40,BRPEC,,,BEZEE,,,,,21 days,,0.6322 Tons,,,,,
41,BRPEC,,,BEZEE,,,,,22 days,,0.6322 Tons,,,,,
42,BRPEC,,,BEZEE,,,,,22 days,,0.6322 Tons,,,,,
43,BRPEC,,,BEZEE,,,,,22 days,,0.6322 Tons,,,,,
44,BRPEC,,,BEZEE,,,,,22 days,,0.6322 Tons,,,,,
45,BRPEC,,,BEZEE,,,,,22 days,,0.6322 Tons,,,,,
46,BRPEC,,,BEZEE,,,,,22 days,,0.6322 Tons,,,,,
47,BRPEC,,,NLAMS,,,,,,,,,,,,
48,BRPEC,,,NLAMS,,,,,,,,,,,,
49,BRPEC,,,NLAMS,,,,,35 days,,1.0911 Tons,,,,,
50,BRPEC,,,NLAMS,,,,,33 days,,1.0911 Tons,,,,,
51,BRPEC,,,NLAMS,,,,,33 days,,1.0911 Tons,,,,,
52,BRPEC,,,NLAMS,,,,,35 days,,1.0911 Tons,,,,,
53,BRPEC,,,NLAMS,,,,,35 days,,1.0911 Tons,,,,,
54,BRSSA,,,NLRTM,,,,,,,,,,,,
55,BRSSA,,,NLRTM,,,,,,,,,,,,
56,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Fri 18th Nov 2022 09:00,Thu 1st Dec 2022 14:15,13 days,NWC TO SAEC - STRING I,0.6598 Tons,CZECH,NA244R,2015,MALTA,9723241
57,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 23rd Nov 2022 18:00,Wed 7th Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
58,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 30th Nov 2022 13:00,Wed 14th Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
59,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 7th Dec 2022 03:00,Wed 21st Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,HUNGARY,NA247R,2015,MALTA,9723253
60,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 21st Dec 2022 03:00,Wed 4th Jan 2023 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC CHLOE,NA249R,2016,PORTUGAL,9720483
61,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 28th Dec 2022 03:00,Wed 11th Jan 2023 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
62,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 4th Jan 2023 03:00,Wed 18th Jan 2023 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
63,BRSSA,,,BEANR,,,,,,,,,,,,
64,BRSSA,,,BEANR,,,,,,,,,,,,
65,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Fri 18th Nov 2022 09:00,Fri 9th Dec 2022 14:00,21 days,NWC TO SAEC - STRING I,0.7466 Tons,CZECH,NA244R,2015,MALTA,9723241
66,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 23rd Nov 2022 18:00,Fri 16th Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
67,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 30th Nov 2022 13:00,Fri 23rd Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
68,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 7th Dec 2022 03:00,Fri 30th Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,HUNGARY,NA247R,2015,MALTA,9723253
69,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 21st Dec 2022 03:00,Fri 13th Jan 2023 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC CHLOE,NA249R,2016,PORTUGAL,9720483
70,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 28th Dec 2022 03:00,Fri 20th Jan 2023 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
71,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 4th Jan 2023 03:00,Fri 27th Jan 2023 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
72,BRSSA,,,NLAMS,,,,,,,,,,,,
73,BRSSA,,,NLAMS,,,,,,,,,,,,
74,BRSSA,,,NLAMS,,,,,17 days,,0.6706 Tons,,,,,
75,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
76,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
77,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
78,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
79,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
80,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
81,BRPNG,,,NLRTM,,,,,,,,,,,,
82,BRPNG,,,NLRTM,,,,,,,,,,,,
83,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Fri 18th Nov 2022 05:00,Wed 7th Dec 2022 15:00,19 days,NWC TO SAEC - STRING I,0.813 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
84,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 24th Nov 2022 15:00,Wed 14th Dec 2022 15:00,20 days,NWC TO SAEC - STRING I,0.813 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
85,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 30th Nov 2022 12:00,Wed 21st Dec 2022 13:00,21 days,NWC TO SAEC - STRING I,0.813 Tons,HUNGARY,NA247R,2015,MALTA,9723253
86,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 14th Dec 2022 14:00,Wed 4th Jan 2023 15:00,21 days,NWC TO SAEC - STRING I,0.813 Tons,MSC CHLOE,NA249R,2016,PORTUGAL,9720483
87,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 21st Dec 2022 14:00,Wed 11th Jan 2023 15:00,21 days,NWC TO SAEC - STRING I,0.813 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
88,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 28th Dec 2022 14:00,Wed 18th Jan 2023 15:00,21 days,NWC TO SAEC - STRING I,0.813 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
89,BRPNG,PARANAGUA,TERMINAL DE CONTEINEDORES DE PARANAGUA,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 4th Jan 2023 14:00,Wed 25th Jan 2023 15:00,21 days,NWC TO SAEC - STRING I,0.813 Tons,PARANAGUA EXPRESS,NA252R,2017,SINGAPORE,9786724
90,BRPNG,,,NLAMS,,,,,,,,,,,,
91,BRPNG,,,NLAMS,,,,,,,,,,,,
92,BRPNG,,,NLAMS,,,,,23 days,,0.8238 Tons,,,,,
93,BRPNG,,,NLAMS,,,,,24 days,,0.8238 Tons,,,,,
94,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
95,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
96,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
97,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
98,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
99,BRRIO,,,BEANR,,,,,,,,,,,,
100,BRRIO,,,BEANR,,,,,,,,,,,,
101,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Tue 15th Nov 2022 22:00,Fri 9th Dec 2022 14:00,24 days,NWC TO SAEC - STRING I,0.8505 Tons,CZECH,NA244R,2015,MALTA,9723241
102,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Mon 21st Nov 2022 06:00,Fri 16th Dec 2022 14:00,25 days,NWC TO SAEC - STRING I,0.8505 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
103,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sun 27th Nov 2022 20:00,Fri 23rd Dec 2022 14:00,26 days,NWC TO SAEC - STRING I,0.8505 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
104,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 3rd Dec 2022 19:00,Fri 30th Dec 2022 14:00,27 days,NWC TO SAEC - STRING I,0.8505 Tons,HUNGARY,NA247R,2015,MALTA,9723253
105,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 17th Dec 2022 19:00,Fri 13th Jan 2023 14:00,27 days,NWC TO SAEC - STRING I,0.8505 Tons,MSC CHLOE,NA249R,2016,PORTUGAL,9720483
106,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 24th Dec 2022 19:00,Fri 20th Jan 2023 14:00,27 days,NWC TO SAEC - STRING I,0.8505 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
107,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 31st Dec 2022 19:00,Fri 27th Jan 2023 14:00,27 days,NWC TO SAEC - STRING I,0.8505 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
108,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 7th Jan 2023 19:00,Fri 3rd Feb 2023 14:00,27 days,NWC TO SAEC - STRING I,0.8505 Tons,PARANAGUA EXPRESS,NA252R,2017,SINGAPORE,9786724
109,BRRIO,,,NLAMS,,,,,,,,,,,,
110,BRRIO,,,NLAMS,,,,,,,,,,,,
111,BRRIO,,,NLAMS,,,,,20 days,,0.7746 Tons,,,,,
112,BRRIO,,,NLAMS,,,,,20 days,,0.7746 Tons,,,,,
113,BRRIO,,,NLAMS,,,,,21 days,,0.7746 Tons,,,,,
114,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
115,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
116,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
117,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
118,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
119,BRRIG,,,BEANR,,,,,,,,,,,,
120,BRRIG,,,BEANR,,,,,,,,,,,,
121,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Tue 15th Nov 2022 13:00,Fri 16th Dec 2022 14:00,31 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
122,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Mon 21st Nov 2022 05:00,Fri 23rd Dec 2022 14:00,32 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
123,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sun 27th Nov 2022 08:00,Fri 30th Dec 2022 14:00,33 days,NWC TO SAEC - STRING I,0.9671 Tons,HUNGARY,NA247R,2015,MALTA,9723253
124,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 10th Dec 2022 20:00,Fri 13th Jan 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC CHLOE,NA249R,2016,PORTUGAL,9720483
125,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 17th Dec 2022 20:00,Fri 20th Jan 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
126,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 24th Dec 2022 20:00,Fri 27th Jan 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
127,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 31st Dec 2022 20:00,Fri 3rd Feb 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,PARANAGUA EXPRESS,NA252R,2017,SINGAPORE,9786724
128,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 7th Jan 2023 20:00,Fri 10th Feb 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC SOFIA CELESTE,NA301R,2015,PORTUGAL,9702091
129,COCTG,,,NLRTM,,,,,,,,,,,,
130,COCTG,,,NLRTM,,,,,,,,,,,,
131,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
132,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
133,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
134,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
135,COCTG,,,NLRTM,,,,,22 days,,0.9587 Tons,,,,,
136,COCTG,,,NLRTM,,,,,20 days,,0.9587 Tons,,,,,
137,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
138,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
139,COCTG,,,BEANR,,,,,,,,,,,,
140,COCTG,,,BEANR,,,,,,,,,,,,
141,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
142,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
143,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
144,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
145,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
146,COCTG,,,BEANR,,,,,21 days,,0.9642 Tons,,,,,
147,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
148,COCTG,,,BEANR,,,,,23 days,,0.9642 Tons,,,,,
149,COTRB,,,NLRTM,,,,,,,,,,,,
150,COTRB,,,NLRTM,,,,,,,,,,,,
151,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
152,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
153,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
154,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
155,COTRB,,,NLRTM,,,,,19 days,,0.8573 Tons,,,,,
156,COTRB,,,NLRTM,,,,,17 days,,0.8573 Tons,,,,,
157,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
158,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
159,SRPBM,,,NLRTM,,,,,,,,,,,,
160,SRPBM,,,NLRTM,,,,,,,,,,,,
161,SRPBM,,,NLRTM,,,,,30 days,,1.0962 Tons,,,,,
162,SRPBM,,,NLRTM,,,,,31 days,,1.0962 Tons,,,,,
